Transaction Hash,Original Gas Used,"EVMPatch (Success, Gas Used, Error)","SmartShield (Success, Gas Used, Error)","Elysium (Success, Gas Used, Error)"
0x8988fac5b13b20c9678eaaaff6d213f786f57bc8b498309b3bccebddce403131,7392,"(True, 7392, None)","(True, 7392, None)","(True, 7392, None)"
0x94a02ea2cbcf5bc389cccfa625f9a154c162b71058c48d345bafd4d88d33f280,25915,"(True, 26035, None)","(True, 26076, None)","(True, 26005, None)"
0xc7024c987184dad88244030cf0ce984963391bbec1bebdfe0a51ffef0151db1a,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0x6bccd17971e250d5b473860b78c790c4de7eb569f7f79c917367e6400d020a61,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0x51723e8cf95d4a5f039614bc3a0259c9b5f8523864e178124178755267324d64,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0x02fafd510a98e8953ff771a7f03103207ba8d5c1c7e9ed4a63c3d694901b661c,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0x0909cc51611f0099ffec394973b465a22d98e1abd045518e7514a7816dd5308d,7392,"(True, 7392, None)","(True, 7392, None)","(True, 7392, None)"
0x60de011bea87123e31a6b2ea95e266b226ed8d1d44b5b29fa66d0f23de8e184f,7392,"(True, 7392, None)","(True, 7392, None)","(True, 7392, None)"
0xf41c861ce7660852488e58ed4ac8856f4aef517f302c03312d124a20ab621e07,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0xd24482cdf36b23f825556119e4241e0493ce921caccb94a374b0a8bbbf0b1ff3,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0xeea10b2543454790a9028e72f0c70bb0e387fce3d8c163ae0b8ec48b3ecf6c45,7392,"(True, 7392, None)","(True, 7392, None)","(True, 7392, None)"
0xc07a667e3220de1f1593e2e24579a305032897dca5c34b5df63e3a0b0db53939,25915,"(False, 25915, 'Out of gas: Needed 1381 - Remaining 1345 - Reason: Log topic and data gas cost')","(False, 25915, 'Out of gas: Needed 1381 - Remaining 1304 - Reason: Log topic and data gas cost')","(False, 25915, 'Out of gas: Needed 1381 - Remaining 1375 - Reason: Log topic and data gas cost')"
0x45c6102b6a911c1299b971ee68d199677441c8115edf642a491ada255c0059be,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0x6f1d3c1442eb08a3424e4c22f45a55142bd2d880075244baa8942700eebc1856,7392,"(True, 7392, None)","(True, 7392, None)","(True, 7392, None)"
0xaabe9a37802dd8aedd681fdbd9b889f12d14f70c48b7d7f577102785ee68ff13,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0x0def787fa5b567e96989bcabcca4cddd85fcecd3cca3369fda88e0dae564a6c0,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0xb4c253821322e8a01da657fc0c76da25095f9afb6fde2c2ced58ee110c525e46,7392,"(True, 7392, None)","(True, 7392, None)","(True, 7392, None)"
0xaf1ca71c3917e49bbbc71138eb93dd8423041385952b49b1d3648f3088310c0a,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x387299a779ad73e6d6e722a8acc5e36b77d4184a66056e70763f48ca29b6b4c1,7392,"(True, 7392, None)","(True, 7392, None)","(True, 7392, None)"
0x5af1a69a3671abff890ef4e892c3e5bca93fb8c89c79ec6366c20005a9cc040d,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x864796638f5c2da788e1ed8e85fa6671db60cf9d7be593e3260ab825f21d3a63,7392,"(True, 7392, None)","(True, 7392, None)","(True, 7392, None)"
0x10192fd6478264235222de5eda542f442cc148bf38cc6e2aa726d0e8626a0f9e,25915,"(True, 26035, None)","(True, 26076, None)","(True, 26005, None)"
0xfaab4d0bf6fa0a5cd0f1b81b333a9416728fa2d924031d9d27df8c9eae85542c,7392,"(True, 7392, None)","(True, 7392, None)","(True, 7392, None)"
0x5ad4d7039d42fc2d8d09be4f7f788df116e6f877259e97d281256d68f49420ef,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0xd491c4aeabea1852fd4e1147f2bcb140e843024ab42ecb54126f08e86310118a,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0xf8b5f462c723b050c0eebb189f2446544283788634789c818e9f13ba2304eefe,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0x50c940feb25a91aff4d30ee09b03ab5100fe27e1f8642edb0a48f1c411ef1984,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0xdf8b5989ba2b94fcc10ef0d9b3a345aee32bea31adf41ee97b96d49f366d71ec,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xc2d1c09201c057bd880d9578c47f77d343d84e3d02991e0aca4866433ccfb9b2,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x645d9f6509d035c36f6fdf2cf347336b1d57e41f86f2bd62444c0d140d9bb7ef,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0x789c527e72b2a78a94083f8ea5fea29dc0034cd88c5828e1c349652608a42b60,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x3272ce522f60e7aabc827a725eecca0ca68576ce2761c2930ec0bdafbd69da1a,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x369be5e54653596ff715c9da965541f139d9502807b514de3d9614f49a2bc77c,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0x0eaada30c8df89d6990b5ea6efb3d434cef8f28f996530fdd74a29ebd208a866,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0x0182750ea28d6c63f7d3421eec9458def2c1719017035ece3dc111b9fec353e3,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0xa4fab17d73df1cb67dc384d37aa90315c8599c2e188707807f106e73066fc9ac,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0xfa8de642116f6781068a62ea0e96f49bf6adb8b1256b8fc5d98bf51d9d6901f0,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0x81f98019f89b39128adbcafa383533e25054abb73b5bb939b9354a9a8d81ff16,25915,"(True, 26035, None)","(True, 26076, None)","(True, 26005, None)"
0x8c8838e3a9960d8a0775377e58e93ae3904d04199f2600cb21619e137f37a1a7,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x0cf49b463889191a660f1fee1e122279e6ae7efba3a14f02d5d2ebcace788caf,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0x4057ed87558767f4adbb2fd6e9d1d294ad9f2356988f07d3125a7d000a84aeb3,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x881cee3489a41044ba325250227661f6061c7943ba68972a6faddc29de360fc3,7392,"(True, 7392, None)","(True, 7392, None)","(True, 7392, None)"
0xb73869931a26f9652b6678b3bbbbd86c3b826901c32b0d0926220e25b448c22a,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x5a22ddd35568f5d4c300bd4628e2a1fc2c24e98df76887ded54f0f9887057bd3,7392,"(True, 7392, None)","(True, 7392, None)","(True, 7392, None)"
0xb4168f8476ed75e703d352919fe496d975eb1b30ecc8f017659f0d4923f284d6,7392,"(True, 7392, None)","(True, 7392, None)","(True, 7392, None)"
0x549df9a35e33ede46a2cd3ddc72c4a576dd22cc067cbedc67dba0d0d21b0d6a1,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0x9fa7e820e8f0437b9cc04a939095f7860fb4d6b2a442312f6be436f3c701c470,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0x6e4d53dd1f30c7335cccfc5d658264fd849bf68fdd65af7e05ff2469d4507890,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0x7a940f1f0ef5c8be0b1a8b1ff0b3d1257fad76339377ce70ee4812bf196503c0,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0xf3ab68b5acb7f88e6508a565845d4c40c6b319a7259091bdecac39aef1f02a3d,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0x217b1d99ac37a823d02a775f973f6e9b54efc440c635aa3be74efe5f67d38079,7392,"(True, 7392, None)","(True, 7392, None)","(True, 7392, None)"
0x36324dbc758eda324c778957f18e09c269ee2c80e3bfe7f641b055aeade181cd,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0x7ca73dd75a4775620ab07b184873903fb0e1de2ce7555e65f5b9089ca464b95c,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xc2c74cd2060e3f459ffdefe0774fe35e6a148413a7f26bf2e7c6d24ffbf13d74,25915,"(True, 26035, None)","(True, 26076, None)","(True, 26005, None)"
0x6b42ed7ce78b3e1d418a219bac6ed3809c06208b5a83e276bfb4ceb08d9d4b9c,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x5c63685ae5cce10d956c650cf9ae2dc6d205028c713a6e5c992670e30b56f337,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xab61eebcc3f334d67284b7c12a17c04be0ab576220933ac6dec8f722a3c55d5d,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x62aadd43eb6481ee19fdda4d92e3f5d2feddae5fc194ee0385027557acef27fe,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0xaf976acd72d80c1cd0eda52fb85b169aca54db1d19f9fc5559c0191c5af4cc87,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x9ce2525d0b04d4d2d62c817cfb35547ec2a67082b62bd3837f0b3438e7a6a691,7392,"(True, 7392, None)","(True, 7392, None)","(True, 7392, None)"
0x68202d2fb545e2d16da31bd78880ccaecdc5be5a2509adb3826ab57799e7c544,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x6b3c10ef1b78095cb3773a2ef94808d914f8e47d53181786fb0ab81b8f2b0319,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x9ede429875b663fd69ae92b5b84ede623fa48f3651490b6f2c1ea2eb71d881c9,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xe79ecf45b72039eb172452fcbd79e692fe68244aedef7b9f84a5a8dcef735b77,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x8eba0fc874bda4aeae36357636222a237e095604bd4b2e0541f739c922be9232,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x0667f6a85dce409329fc18609de60d2c939d9708d0d7b1c37773d1ca1c5fbce4,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x9edcf25f26a2e8077a552ad5ac7fc86c2453c0c86cdeb5c890815660289425c1,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xf6a70c5f847f014b85cd9b4c67ea8f0df42cebe8114a167660d00637610b81d9,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xa5046ed300c116acf652f512605bfe8b28145c2152a37f21af31fdd6afdd4e87,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x6b2a3019b7d0ade36a63a7d57f65eb033791b490656ea76c266c2775b5ce3517,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xd308a57dcd4fe29c7e9fd808199a1a40372d41526e24bbdcc1926ae80cc64747,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x4247e595713dc29baf8eb3a894b5054a3464b40007a56bd9ff0d4bbbc7e1bd60,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x40205199ae04c7957596bc793fe8bc3d00041729a9f7e428440fe1c0ec641ecd,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x38e39c57f900d9e0de277b6812e7dcf78696cab888bdad5d26628822561a75e8,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x4b6c30c48b01875289e82b46c149a2cfa3d1cdd5f162b69479caaee9efb680c7,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xad78e439a1b779cc0acb667e210829afac55ed9929533d5091b9a908ef67a083,25915,"(False, 25915, 'Out of gas: Needed 1381 - Remaining 1345 - Reason: Log topic and data gas cost')","(False, 25915, 'Out of gas: Needed 1381 - Remaining 1304 - Reason: Log topic and data gas cost')","(False, 25915, 'Out of gas: Needed 1381 - Remaining 1375 - Reason: Log topic and data gas cost')"
0x124792e35411c0361f8ecb7deb1b6bed16b7549a5e84d77483fbe28923ac90b5,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x1465418a5c74743ee4a4d7d2eb75b62efada5e6585ececc732148f0b5b601813,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0xa758cc57c1e07c1830e09125522de567749131555c684deec7fb7b8ee5cf0e52,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xa4d3df2fc0176e0939d7e915504ca2529ba55353f0dbea3f2106d9841ecfd86e,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0xf441d0f9a1436bbbfad63e62366fe5b28529339dd532cd755b30b63a1f2e6007,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x9dc5ba1b77246b07ca44082909f9dc861b2b4df15b6447944493fa8b0d09cd9c,25915,"(True, 26035, None)","(True, 26076, None)","(True, 26005, None)"
0xd9dff18ffc2fa5088eb93645f935e21418d069c052b64a12ac003eaa8c439d8f,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xce8484ae36967c07bd94810650572492508fc8b46bb21687d7c89421ff345c00,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x516c4e3bd4ea4313d2a4af3f820f3baec7fbfbbeb100c8e326178fb6b6ff34ed,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xf50dc1c1534f6b8568b8dd8cf287e15c348d293e0208ba12612e94d5f69b2994,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0xa0114526dd43abfe2a488aa96f83101c05ed5f6d2c323fff1cdabdcfadbcaacb,25915,"(True, 26035, None)","(True, 26076, None)","(True, 26005, None)"
0xce1efcbb6c6bc8b874e9c5e347bda913f35824c339053b20a25b8e4b012ff614,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xf7663a4f287474aba8fa644cc1e78191dba85ad34f0cf1f57b12f8412fbeb3fe,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x5d5171e8407b1f909a92f66bd7ed85413f9baffad4ca6a07b14007fdc2c47efd,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x92b76e16b74aede6a4effe2a37060ec3c3ea5e0da978004e508620de947f8f52,25915,"(True, 26035, None)","(True, 26076, None)","(True, 26005, None)"
0x5504fea35e5ee34b6bafb36bad427e9b1b88906a89bf59d8de8ae525f4a91a49,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0xc851b80ddc540167b42556ce565f657fdf8849f285020fa1665045bae6512cc3,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x6ad55a6f9e726c3bef3e873ededc608d0a7fcacc0e3ef67061476f4eb92b7750,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0x837e3e55675af0412b8fc54d6cd283a168527fc9c74235f70a9336b2e59cfddd,7392,"(True, 7392, None)","(True, 7392, None)","(True, 7392, None)"
0x167ef410c5134b02a118cea54a6df0ecb4708847b832b3289134f0c00cf8750a,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x429a45483327dbd5d2c34a0fb17e09d778339b28bf01ba5271a63c29df26a3aa,40915,"(False, 40915, 'Out of gas: Needed 1381 - Remaining 1345 - Reason: Log topic and data gas cost')","(False, 40915, 'Out of gas: Needed 1381 - Remaining 1304 - Reason: Log topic and data gas cost')","(False, 40915, 'Out of gas: Needed 1381 - Remaining 1375 - Reason: Log topic and data gas cost')"
0x438d555a3801e1bd2c3d735c9345f0a01f9d5bf1e8f9271fde7379e5f750a8a9,7392,"(True, 7392, None)","(True, 7392, None)","(True, 7392, None)"
0xa54cf9d687660c13681bf19ebaf544d3b03fb31af1a997ed75397616513f3326,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0x27f66a76be7ab60cd03f92d1233b7eb343df477637a1eb38527232da4fb4b134,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0x036dfcfbfba18ef0471fa0f714de2d8912f89c241573538de1cb20a858924a15,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x1284916636d5697df18a4d9896c7f1990d17c1b348fb1193c19143b5c6eea888,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0x525685bfb6cd8901dde672f84c25207543c33a7db83ce971e75bb0ea7dc4f1fe,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x14b14bfd3fa464ca47e067b202dc5cb76208705607268cc7bb07d31465f3588b,25915,"(False, 25915, 'Out of gas: Needed 1381 - Remaining 1345 - Reason: Log topic and data gas cost')","(False, 25915, 'Out of gas: Needed 1381 - Remaining 1304 - Reason: Log topic and data gas cost')","(False, 25915, 'Out of gas: Needed 1381 - Remaining 1375 - Reason: Log topic and data gas cost')"
0xac1fab104fa7583a3a1ebadef4b8d1f292e8fd181010d681bcfc6a01007cb325,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0xf253c3df9b6559449d6b6ada175fd1c5fe41587b396e7265194c88e8847d816a,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x2b1dd05e100b95fa4148e3379ff67a211ee059cb90d68330f87614e5308828b8,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0x27027812dc50f247d7ee894af071a2921ab7f28046543bd385db1b1946da242c,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xad4fa70228d18b956a03ee497c2ed20c1465083ed5b8a5a8c3725c906ee66a9b,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x71550ba15f64d93e97aa4e453f7d2e36698977cc2a8659a5fa286ac5b2fab343,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xd07e904ce711831733bbb0f2a1ddb6feb59f99211b86b9fc70365f0aa571a184,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xad26d051e4534474002b3644d55a43fd9b4dc1dc1aa5d60723480ba656be09d4,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x874a8370fa68ec649484cccd5ec4c4a8ed7bee85659a4d7b9a3ef6e44125fbef,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x831cab441bf1ebd82f057addb4fc1a289de6d18fa2ee46e0f24ff55004fcaed3,25915,"(True, 26035, None)","(True, 26076, None)","(True, 26005, None)"
0x54387d125d1e907d1af97487445c9fb9a4461e13dd9abf3efed10cf9c8563ee7,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x19b080299dddfdc73e80d6ee8b50dfcd9dc58e3ef15d3547c93de5e923e90377,25915,"(True, 26035, None)","(True, 26076, None)","(True, 26005, None)"
0xc4e76544d47421bc351170090e903dcd5cdec8ca07eb841262cf7976d01961b9,25915,"(True, 26035, None)","(True, 26076, None)","(True, 26005, None)"
0x286fe9779eca8efd810624bcc8e834b06056673239bbe3c57d4abaaffe923812,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xc78c0e4f01b27ba0483e5949d323b377bc99aa9591ae46f1922f6b961a7bfb82,25915,"(False, 25915, 'Out of gas: Needed 1381 - Remaining 1345 - Reason: Log topic and data gas cost')","(False, 25915, 'Out of gas: Needed 1381 - Remaining 1304 - Reason: Log topic and data gas cost')","(False, 25915, 'Out of gas: Needed 1381 - Remaining 1375 - Reason: Log topic and data gas cost')"
0xaad69faf5906754ef0e03644c47aaccf5e7db4ca4b529951756e96edfd72ec79,25915,"(True, 26035, None)","(True, 26076, None)","(True, 26005, None)"
0x3bdd7478398c938314ce5b1d268c34b3b6951e47c151696f479d3c931ac672f1,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0xc491bbf2fe732ed8cb02b830070db042a6ad3add6db5b016b9212a3b6821443a,40915,"(False, 40915, 'Out of gas: Needed 1381 - Remaining 1345 - Reason: Log topic and data gas cost')","(False, 40915, 'Out of gas: Needed 1381 - Remaining 1304 - Reason: Log topic and data gas cost')","(False, 40915, 'Out of gas: Needed 1381 - Remaining 1375 - Reason: Log topic and data gas cost')"
0x986dfaacf7752784c65ca25b521f0ae46e36921c975964d348232b52afc327dd,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0x34c54c4595f8c426a3c8d2065fbc2f2b32def519a2b6847b677b1a788151033d,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0xa0427a20104b1c9c8b3ae01a6bc1c531ded8f63eb173fa53d9099eb0b318c126,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x4e25844809a90b4df7a8854e53222dcae615ef4dd718bed0ff6e8fc3ee302c3a,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0x45fce4c34769bf1f215cb902f5f4cc59eab026330f1dbd8b9a0363bdac34c858,25915,"(True, 26035, None)","(True, 26076, None)","(True, 26005, None)"
0x66fc87e0350cc2fa35a42104923a261df2a1ec925e9853636d9fa7ea52f6a2ae,25915,"(True, 26035, None)","(True, 26076, None)","(True, 26005, None)"
0x6d3c030b68652a2bb763de0569a8323cccbb3ee6a2249c9c7f4c6da74d4df65d,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xbe6b4da85d971deded43b98d9afc07cafac1dd26b94e9969ccb2ffd91b123653,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x787475af1c465fd3ace3cbf4c012f31a1216b44f6ead29de8bec20e14898db27,22821,"(True, 22821, None)","(True, 22821, None)","(True, 22821, None)"
0xf69596d89a8655079dce71a685907416a332ab06f34488b88206f71809bed89d,40915,"(False, 40915, 'Out of gas: Needed 1381 - Remaining 1345 - Reason: Log topic and data gas cost')","(False, 40915, 'Out of gas: Needed 1381 - Remaining 1304 - Reason: Log topic and data gas cost')","(False, 40915, 'Out of gas: Needed 1381 - Remaining 1375 - Reason: Log topic and data gas cost')"
0x33816b3f511b321082b425624c0032dfe9a022a7d72567c982da2c2b474a7051,7392,"(True, 7392, None)","(True, 7392, None)","(True, 7392, None)"
